Date,AMD,AN,AZO,BK,CBRE,CF,CLF,CSX,D,DD,DRI,ES,ETN,GE,GNW,GS,HBAN,HD,ICE,IGT,ITT,JEF,KDP,KO,MCHP,MTB,NDAQ,ORLY,OXY,PEG,PSA,PWR,RF,SHW,SPG,SYK,SYY,TAP,TDC,TGNA,TPR,TROW,TXN,WBA,YUM
2018-12-19,18.15999984741211,34.040000915527344,835.8699951171875,37.834388732910156,40.470001220703125,35.84598159790039,7.537558078765869,19.05046844482422,56.35255813598633,65.74044799804688,84.50724792480469,54.47770309448242,59.7952766418457,35.69770812988281,4.260000228881836,146.00550842285156,8.564481735229492,143.6897430419922,69.21702575683594,12.509886741638184,44.61154556274414,12.927474975585938,21.611591339111328,39.47148513793945,30.812244415283203,116.0516586303711,25.16299819946289,340.3900146484375,54.07529067993164,42.69953155517578,157.21055603027344,28.036548614501953,9.963532447814941,119.85319519042969,121.35974884033203,147.54689025878906,53.96704864501953,49.32481384277344,36.56999969482422,10.2425537109375,28.451831817626953,69.59951782226562,76.06073760986328,54.02033615112305,80.38260650634766
2018-12-20,17.940000534057617,34.290000915527344,826.219970703125,37.426944732666016,39.400001525878906,34.913917541503906,7.404987335205078,18.915376663208008,56.89243698120117,64.32884216308594,83.2055892944336,54.38053894042969,59.00398254394531,34.672447204589844,4.21999979019165,145.2808837890625,8.63150691986084,140.7740936279297,67.84336853027344,11.69577693939209,44.592872619628906,12.593338012695312,21.826847076416016,39.17482376098633,30.85716438293457,115.68272399902344,24.55673599243164,332.69000244140625,52.67649459838867,42.65097427368164,156.96304321289062,28.124927520751953,10.017847061157227,119.58527374267578,118.62129974365234,143.6154327392578,52.54753112792969,48.87229537963867,36.59000015258789,9.652807235717773,27.999271392822266,68.72566986083984,75.69107818603516,51.307884216308594,77.70675659179688
2018-12-21,16.93000030517578,33.63999938964844,826.0399780273438,37.1192741394043,38.72999954223633,35.08493423461914,7.2724175453186035,18.6359920501709,56.94567108154297,63.7617073059082,83.28955841064453,53.813846588134766,58.3533821105957,33.32096481323242,4.510000228881836,138.06907653808594,8.63150691986084,137.61834716796875,67.13349151611328,11.042875289916992,43.8090705871582,12.467103958129883,21.62881851196289,39.199546813964844,30.533811569213867,113.73146057128906,24.102035522460938,330.57000732421875,52.11176681518555,42.440555572509766,157.24925231933594,27.741943359375,9.979049682617188,118.69010925292969,116.36985778808594,140.7578582763672,51.75701904296875,47.38666915893555,35.88999938964844,9.323238372802734,27.49644660949707,68.3163070678711,75.95993041992188,49.57575607299805,78.61654663085938
2018-12-24,16.649999618530273,33.2400016784668,822.8200073242188,36.99455642700195,37.63999938964844,34.29825210571289,7.168255805969238,18.040376663208008,54.07899475097656,61.87114715576172,81.21528625488281,51.312191009521484,57.0257568359375,32.24909973144531,4.510000228881836,134.87721252441406,8.408084869384766,135.61167907714844,65.16062927246094,10.994512557983398,42.2601203918457,12.170092582702637,21.224130630493164,37.87285232543945,29.51886749267578,111.28825378417969,23.265390396118164,327.4100036621094,49.61825942993164,40.37678909301758,152.1210479736328,27.427698135375977,9.754016876220703,115.12516021728516,113.39147186279297,135.406982421875,50.95802307128906,47.087825775146484,35.439998626708984,9.10641860961914,27.069040298461914,66.87565612792969,73.76708984375,48.10161209106445,77.61754608154297
2018-12-26,17.899999618530273,34.36000061035156,839.0599975585938,38.38319396972656,39.43000030517578,36.42744445800781,7.594374656677246,18.94915008544922,54.976253509521484,65.8287124633789,82.77729034423828,52.00844955444336,59.601844787597656,34.43943405151367,4.699999809265137,140.55352783203125,8.7804536819458,144.30715942382812,67.5299301147461,11.881166458129883,44.41558074951172,12.882925033569336,22.050710678100586,38.68040084838867,31.607154846191406,115.66635131835938,24.029281616210938,344.45001220703125,52.65043258666992,41.04043960571289,155.00613403320312,29.244428634643555,10.390316009521484,121.89572143554688,117.62617492675781,140.85125732421875,52.04601287841797,47.95017623901367,36.7599983215332,9.470675468444824,28.401540756225586,70.57569122314453,78.11917877197266,49.914817810058594,80.26665496826172
2018-12-27,17.489999771118164,34.310001373291016,843.0399780273438,38.932010650634766,40.130001068115234,36.9747200012207,7.348171710968018,19.053537368774414,55.69861602783203,67.215087890625,82.76049041748047,52.445621490478516,60.428306579589844,33.88019561767578,4.619999885559082,142.6929168701172,8.79534912109375,146.0565948486328,68.45183563232422,11.56680965423584,44.41558074951172,12.942322731018066,21.93016815185547,39.166587829589844,32.105628967285156,115.31378173828125,24.45973014831543,343.1199951171875,52.7894401550293,41.62313461303711,156.01939392089844,29.62741470336914,10.367036819458008,123.29840087890625,118.09904479980469,144.37185668945312,52.74303436279297,48.274627685546875,37.310001373291016,9.279875755310059,28.61944007873535,71.88249969482422,78.81648254394531,50.38654708862305,81.1318359375
2018-12-28,17.81999969482422,35.11000061035156,839.010009765625,38.790645599365234,39.88999938964844,36.23076629638672,7.442864894866943,19.059677124023438,55.70621871948242,66.8243637084961,82.58414459228516,52.35657501220703,59.99748611450195,34.99867248535156,4.599999904632568,140.63978576660156,8.854928970336914,145.97080993652344,68.6362075805664,11.663535118103027,43.958370208740234,12.93489933013916,21.878509521484375,38.894649505615234,32.17300796508789,115.78932189941406,24.411230087280273,342.1000061035156,52.537479400634766,41.542213439941406,156.1663818359375,29.480112075805664,10.35927963256836,122.7972412109375,118.64249420166016,145.04649353027344,52.938541412353516,47.76234817504883,37.439998626708984,9.323238372802734,28.33449935913086,71.90608978271484,78.81648254394531,50.158050537109375,81.71160888671875
2018-12-31,18.459999084472656,35.70000076293945,838.3400268554688,39.139888763427734,40.040000915527344,37.20559310913086,7.281886577606201,19.075029373168945,54.33750915527344,67.40413665771484,83.86061096191406,52.6561279296875,60.36677169799805,35.27827835083008,4.659999847412109,144.10768127441406,8.877273559570312,147.3428955078125,69.44749450683594,11.792502403259277,45.0407600402832,12.890348434448242,22.07654571533203,39.01825714111328,32.298744201660156,117.34708404541016,24.726484298706055,344.3299865722656,53.328094482421875,42.124916076660156,156.5608367919922,29.59811019897461,10.382558822631836,124.02022552490234,118.56484985351562,146.8736114501953,53.261539459228516,47.95017623901367,38.36000061035156,9.427313804626465,28.284215927124023,72.67759704589844,79.39624786376953,50.36442947387695,81.98810577392578
2019-01-02,18.829999923706055,36.04999923706055,838.47998046875,39.49744415283203,39.93000030517578,35.940040588378906,7.442864894866943,19.01976203918457,54.124603271484375,68.71490478515625,83.91938781738281,51.40123748779297,60.32279968261719,37.51521301269531,4.730000019073486,148.40371704101562,9.04111385345459,147.84881591796875,69.44749450683594,12.098800659179688,45.50731658935547,13.142807960510254,21.76657485961914,38.672157287597656,32.04277038574219,118.78998565673828,24.553699493408203,341.1499938964844,53.866783142089844,41.13755798339844,150.875732421875,29.421110153198242,10.60759162902832,123.63252258300781,116.46160888671875,144.76536560058594,52.74303436279297,48.74422836303711,37.75,9.566075325012207,28.837324142456055,72.29971313476562,79.35423278808594,50.15068435668945,81.55998229980469
2019-01-03,17.049999237060547,36.04999923706055,845.5800170898438,38.715816497802734,37.88999938964844,34.69158935546875,7.271326065063477,18.721960067749023,53.8660774230957,66.18159484863281,82.56734466552734,51.36886978149414,58.58197021484375,37.56180953979492,4.699999809265137,146.22982788085938,8.96663761138916,144.5901641845703,68.20289611816406,11.784442901611328,43.92103958129883,12.890348434448242,21.688621520996094,38.43318557739258,29.783832550048828,117.94552612304688,23.892871856689453,346.1300048828125,53.206478118896484,41.12947082519531,153.7685546875,29.05727767944336,10.592069625854492,119.90048217773438,116.36280822753906,142.85389709472656,52.494972229003906,49.41020202636719,36.9900016784668,9.479349136352539,27.672435760498047,69.91439056396484,74.67446899414062,49.62736129760742,79.50848388671875
